epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,318.953,0.39676,1.25029,0.87968,0.72614,0.67193,0.75058,0.70101,0.38738,1.08198,0.88634,0.000115473,0.000115473,0.000115473
85,322.682,0.41818,1.32141,0.88695,0.72382,0.65645,0.74675,0.69211,0.4033,1.09328,0.89795,0.000114503,0.000114503,0.000114503
86,326.398,0.39854,1.2649,0.89575,0.69041,0.68267,0.74122,0.69072,0.39102,1.09694,0.88296,0.000113533,0.000113533,0.000113533
87,330.123,0.40174,1.31288,0.90385,0.66339,0.72648,0.74639,0.69777,0.39252,1.08695,0.88119,0.000112563,0.000112563,0.000112563
88,333.962,0.39955,1.30385,0.89997,0.65206,0.74453,0.75602,0.70717,0.3836,1.05833,0.88031,0.000111593,0.000111593,0.000111593
89,337.785,0.39389,1.27725,0.9129,0.66563,0.74923,0.77107,0.72229,0.37917,1.03794,0.87791,0.000110622,0.000110622,0.000110622
90,341.542,0.3911,1.21421,0.88313,0.6254,0.79688,0.77776,0.73265,0.38684,1.03263,0.88203,0.000109652,0.000109652,0.000109652
91,345.246,0.38725,1.17355,0.92214,0.70536,0.72683,0.77578,0.72636,0.38572,1.05174,0.88061,0.000108682,0.000108682,0.000108682
92,349.012,0.39399,1.21051,0.89507,0.74277,0.7014,0.76052,0.71138,0.38914,1.10842,0.87723,0.000107712,0.000107712,0.000107712
93,352.721,0.40082,1.19776,0.90265,0.75171,0.70013,0.75366,0.7043,0.38604,1.09394,0.87926,0.000106742,0.000106742,0.000106742
94,356.501,0.39524,1.18068,0.88743,0.74276,0.70383,0.75336,0.70319,0.3916,1.05871,0.88403,0.000105771,0.000105771,0.000105771
95,360.233,0.40737,1.17115,0.91877,0.73301,0.6935,0.75028,0.70525,0.38195,1.0321,0.87506,0.000104801,0.000104801,0.000104801
96,364.016,0.39527,1.24016,0.91099,0.74208,0.69647,0.77702,0.7281,0.38405,1.01987,0.87019,0.000103831,0.000103831,0.000103831
97,367.691,0.40589,1.21329,0.89623,0.70237,0.76151,0.78018,0.72977,0.3861,1.03849,0.87472,0.000102861,0.000102861,0.000102861
98,371.429,0.40355,1.17011,0.89437,0.66298,0.80765,0.78732,0.73548,0.38834,1.04124,0.87726,0.000101891,0.000101891,0.000101891
99,375.216,0.3839,1.12734,0.87944,0.70473,0.77683,0.79538,0.74545,0.37832,1.03158,0.86806,0.00010092,0.00010092,0.00010092
100,379.003,0.36553,1.11688,0.88463,0.72029,0.74824,0.78987,0.7399,0.37523,1.02153,0.87039,9.99502e-05,9.99502e-05,9.99502e-05
101,382.738,0.38208,1.10761,0.9017,0.74668,0.74523,0.78707,0.73781,0.37849,1.00984,0.87513,9.898e-05,9.898e-05,9.898e-05
102,386.594,0.38366,1.15334,0.8943,0.79437,0.70014,0.78511,0.73743,0.37911,1.02682,0.87333,9.80098e-05,9.80098e-05,9.80098e-05
103,390.575,0.40982,1.18755,0.89746,0.64312,0.80406,0.79454,0.7422,0.38985,1.0381,0.87728,9.70396e-05,9.70396e-05,9.70396e-05
104,394.585,0.39008,1.1547,0.89034,0.6573,0.8016,0.80075,0.74854,0.38937,1.00129,0.88077,9.60694e-05,9.60694e-05,9.60694e-05
105,398.491,0.37552,1.05275,0.88081,0.64459,0.81063,0.80423,0.75363,0.38808,0.9911,0.88338,9.50992e-05,9.50992e-05,9.50992e-05
106,402.315,0.38952,1.10671,0.886,0.68229,0.77985,0.80445,0.7544,0.38619,0.99682,0.87836,9.4129e-05,9.4129e-05,9.4129e-05
107,406.101,0.37966,1.06533,0.8884,0.71158,0.7467,0.79795,0.74516,0.38391,0.99169,0.87568,9.31588e-05,9.31588e-05,9.31588e-05
108,410.057,0.37735,1.09481,0.88633,0.74484,0.74663,0.8049,0.75219,0.3831,0.99841,0.87655,9.21886e-05,9.21886e-05,9.21886e-05
109,413.785,0.37485,0.9991,0.87185,0.69513,0.77907,0.80961,0.75583,0.37856,1.01906,0.87079,9.12184e-05,9.12184e-05,9.12184e-05
110,417.533,0.3687,1.0273,0.86877,0.70683,0.79517,0.80981,0.75523,0.37295,1.0367,0.86634,9.02482e-05,9.02482e-05,9.02482e-05
111,421.322,0.36173,1.05349,0.85596,0.71278,0.80115,0.80947,0.75825,0.37215,1.04923,0.86804,8.9278e-05,8.9278e-05,8.9278e-05
112,425.187,0.36037,1.00465,0.86658,0.65741,0.83523,0.81639,0.76574,0.37032,0.98934,0.87007,8.83078e-05,8.83078e-05,8.83078e-05
113,428.959,0.37476,1.02609,0.89816,0.81371,0.72914,0.82638,0.77643,0.37014,0.95822,0.87232,8.73376e-05,8.73376e-05,8.73376e-05
114,432.72,0.36754,1.04317,0.8722,0.81408,0.7264,0.82391,0.77289,0.3727,0.9509,0.87399,8.63674e-05,8.63674e-05,8.63674e-05
115,436.433,0.36135,1.00938,0.90648,0.69557,0.80672,0.81958,0.76737,0.37425,0.96105,0.8696,8.53972e-05,8.53972e-05,8.53972e-05
116,440.225,0.38231,1.06269,0.8773,0.75197,0.7778,0.81934,0.76773,0.37585,0.94676,0.86844,8.4427e-05,8.4427e-05,8.4427e-05
117,444.009,0.38164,1.01515,0.87478,0.78769,0.75539,0.81909,0.76913,0.37308,0.94079,0.86631,8.34568e-05,8.34568e-05,8.34568e-05
118,447.744,0.36807,1.03499,0.89858,0.79767,0.75013,0.8159,0.76778,0.36822,0.94696,0.86238,8.24866e-05,8.24866e-05,8.24866e-05
119,451.485,0.37696,1.01079,0.88591,0.78367,0.76948,0.81967,0.77064,0.37161,0.93641,0.86435,8.15164e-05,8.15164e-05,8.15164e-05
120,455.32,0.38073,1.04736,0.90137,0.74636,0.80504,0.82994,0.77866,0.37486,0.92863,0.8681,8.05462e-05,8.05462e-05,8.05462e-05
121,459.047,0.35835,1.0012,0.89303,0.71489,0.83226,0.83468,0.77932,0.38025,0.92606,0.87022,7.9576e-05,7.9576e-05,7.9576e-05
122,462.773,0.34727,0.94455,0.88069,0.70832,0.84729,0.84097,0.78788,0.37753,0.93276,0.86697,7.86058e-05,7.86058e-05,7.86058e-05
123,466.489,0.36063,1.0204,0.87637,0.69406,0.86152,0.84554,0.79171,0.37855,0.93104,0.86739,7.76356e-05,7.76356e-05,7.76356e-05
124,470.364,0.36202,1.01712,0.90133,0.75517,0.7843,0.84786,0.79566,0.37501,0.93009,0.86581,7.66654e-05,7.66654e-05,7.66654e-05
125,474.147,0.36957,0.97696,0.87608,0.74044,0.81281,0.84557,0.79319,0.37505,0.92518,0.866,7.56952e-05,7.56952e-05,7.56952e-05
126,477.91,0.38268,1.06963,0.90821,0.73956,0.81243,0.83798,0.78434,0.3741,0.92909,0.86478,7.4725e-05,7.4725e-05,7.4725e-05
127,481.621,0.3768,1.0094,0.89299,0.72005,0.82653,0.83491,0.7831,0.37165,0.92921,0.86335,7.37548e-05,7.37548e-05,7.37548e-05
128,485.447,0.37467,1.00565,0.88417,0.74074,0.80355,0.83898,0.78605,0.37342,0.92841,0.86694,7.27846e-05,7.27846e-05,7.27846e-05
129,489.177,0.37799,0.9672,0.88175,0.69147,0.83233,0.84329,0.79186,0.37908,0.93064,0.87187,7.18144e-05,7.18144e-05,7.18144e-05
130,492.864,0.36864,0.91621,0.87722,0.69598,0.84717,0.84424,0.79245,0.37291,0.93688,0.86656,7.08442e-05,7.08442e-05,7.08442e-05
131,496.654,0.34833,0.8763,0.86108,0.70371,0.8333,0.84011,0.78956,0.3688,0.93583,0.86412,6.9874e-05,6.9874e-05,6.9874e-05
132,500.482,0.35243,0.87186,0.87474,0.71525,0.84312,0.83862,0.78614,0.36422,0.90868,0.86362,6.89038e-05,6.89038e-05,6.89038e-05
133,504.226,0.37268,0.94024,0.88668,0.72302,0.83672,0.83478,0.78209,0.36598,0.9072,0.86511,6.79336e-05,6.79336e-05,6.79336e-05
134,507.976,0.35861,0.92032,0.88446,0.72472,0.83663,0.83027,0.7788,0.36643,0.91876,0.86221,6.69634e-05,6.69634e-05,6.69634e-05
135,511.668,0.34684,0.98697,0.87875,0.74477,0.81776,0.83454,0.78618,0.36558,0.92076,0.86014,6.59932e-05,6.59932e-05,6.59932e-05
136,515.471,0.36579,0.85077,0.87637,0.72767,0.83116,0.84048,0.78842,0.36247,0.90374,0.85943,6.5023e-05,6.5023e-05,6.5023e-05
137,519.144,0.35468,0.92773,0.87538,0.8249,0.7768,0.84621,0.79741,0.36468,0.89334,0.8616,6.40528e-05,6.40528e-05,6.40528e-05
138,522.852,0.34975,0.89116,0.86471,0.79126,0.79351,0.85152,0.8017,0.36917,0.88494,0.86346,6.30826e-05,6.30826e-05,6.30826e-05
139,526.597,0.36746,0.84744,0.87872,0.78621,0.8234,0.85299,0.80359,0.36963,0.87915,0.86268,6.21124e-05,6.21124e-05,6.21124e-05
140,530.437,0.36793,0.90748,0.87927,0.79362,0.81418,0.8515,0.79815,0.36929,0.88639,0.85856,6.11422e-05,6.11422e-05,6.11422e-05
141,534.101,0.33907,0.84754,0.87803,0.80967,0.80795,0.85483,0.80795,0.36799,0.89861,0.85995,6.0172e-05,6.0172e-05,6.0172e-05
142,537.841,0.35052,0.90013,0.87696,0.8054,0.79702,0.8542,0.80617,0.37054,0.91312,0.86222,5.92018e-05,5.92018e-05,5.92018e-05
143,541.534,0.36938,0.88767,0.86734,0.76928,0.81288,0.84984,0.80357,0.36968,0.92694,0.86164,5.82316e-05,5.82316e-05,5.82316e-05
144,545.28,0.34117,0.83457,0.87388,0.80461,0.7917,0.85627,0.80433,0.37086,0.90753,0.8609,5.72614e-05,5.72614e-05,5.72614e-05
145,549.027,0.34486,0.86464,0.87511,0.79578,0.80631,0.85258,0.7998,0.37243,0.90043,0.86146,5.62912e-05,5.62912e-05,5.62912e-05
146,552.722,0.34258,0.85628,0.86275,0.77886,0.8155,0.85142,0.79923,0.37123,0.8965,0.86277,5.5321e-05,5.5321e-05,5.5321e-05
147,556.504,0.36393,0.90217,0.87834,0.77185,0.81832,0.85317,0.80126,0.37054,0.88668,0.86339,5.43508e-05,5.43508e-05,5.43508e-05
148,560.345,0.35162,0.86531,0.86743,0.83201,0.77053,0.85093,0.80142,0.37143,0.88135,0.86394,5.33806e-05,5.33806e-05,5.33806e-05
149,564.088,0.36978,0.90561,0.88803,0.83509,0.76636,0.85028,0.80303,0.36695,0.87395,0.86106,5.24104e-05,5.24104e-05,5.24104e-05
