epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,1233.76,0.31083,0.52609,0.85081,0.8653,0.94997,0.94497,0.89773,0.34032,0.51534,0.83482,2.23342e-05,2.23342e-05,2.23342e-05
181,1240.42,0.31662,0.51901,0.84425,0.87457,0.94851,0.94529,0.89588,0.34204,0.51007,0.8352,2.1364e-05,2.1364e-05,2.1364e-05
182,1247.21,0.31192,0.55474,0.85389,0.87607,0.94908,0.94676,0.90222,0.34062,0.50983,0.83398,2.03938e-05,2.03938e-05,2.03938e-05
183,1253.99,0.32034,0.56772,0.85375,0.87386,0.94951,0.94884,0.90588,0.34025,0.50721,0.83202,1.94236e-05,1.94236e-05,1.94236e-05
184,1260.73,0.32499,0.55081,0.85021,0.87102,0.95239,0.94887,0.90429,0.34016,0.51227,0.83235,1.84534e-05,1.84534e-05,1.84534e-05
185,1267.42,0.31805,0.53773,0.84791,0.86716,0.95211,0.94874,0.90215,0.33929,0.51004,0.83263,1.74832e-05,1.74832e-05,1.74832e-05
186,1274.03,0.30957,0.53098,0.85005,0.86993,0.95192,0.95105,0.90584,0.33705,0.50764,0.83009,1.6513e-05,1.6513e-05,1.6513e-05
187,1280.72,0.31431,0.53188,0.84752,0.87064,0.95212,0.94689,0.90377,0.3368,0.50691,0.82898,1.55428e-05,1.55428e-05,1.55428e-05
188,1287.54,0.31023,0.53106,0.85416,0.87069,0.94912,0.9478,0.90487,0.33625,0.51162,0.82853,1.45726e-05,1.45726e-05,1.45726e-05
189,1294.27,0.30993,0.53207,0.8402,0.8663,0.9529,0.9484,0.90217,0.33415,0.51103,0.82846,1.36024e-05,1.36024e-05,1.36024e-05
190,1300.97,0.32172,0.5428,0.84291,0.8692,0.94637,0.94588,0.90167,0.33273,0.50915,0.82825,1.26322e-05,1.26322e-05,1.26322e-05
191,1330.47,0.308,0.56543,0.83535,0.84011,0.95782,0.9474,0.89876,0.33508,0.51731,0.8279,1.1662e-05,1.1662e-05,1.1662e-05
192,1337.14,0.29803,0.53295,0.82647,0.89384,0.90179,0.94515,0.89601,0.33754,0.53355,0.82739,1.06918e-05,1.06918e-05,1.06918e-05
193,1343.82,0.29494,0.53655,0.83434,0.82399,0.95827,0.94452,0.89617,0.33934,0.53907,0.82693,9.7216e-06,9.7216e-06,9.7216e-06
194,1350.5,0.29465,0.52181,0.84088,0.88186,0.905,0.94445,0.89436,0.34091,0.5388,0.82791,8.7514e-06,8.7514e-06,8.7514e-06
195,1357.28,0.29611,0.52893,0.83098,0.88226,0.90832,0.94244,0.89445,0.34228,0.53732,0.82816,7.7812e-06,7.7812e-06,7.7812e-06
196,1363.99,0.29548,0.51171,0.82925,0.88481,0.90627,0.94061,0.89404,0.34354,0.54144,0.82895,6.811e-06,6.811e-06,6.811e-06
197,1370.67,0.29682,0.52274,0.82622,0.88555,0.90434,0.93843,0.88947,0.34473,0.54447,0.82947,5.8408e-06,5.8408e-06,5.8408e-06
198,1377.5,0.3028,0.56693,0.83299,0.88007,0.90811,0.93818,0.89098,0.34479,0.55011,0.82927,4.8706e-06,4.8706e-06,4.8706e-06
199,1384.24,0.3034,0.54507,0.83716,0.87951,0.90808,0.93809,0.89063,0.34473,0.54654,0.82921,3.9004e-06,3.9004e-06,3.9004e-06
200,1390.89,0.2942,0.52443,0.8241,0.87528,0.90897,0.93711,0.88911,0.34367,0.54668,0.82853,2.9302e-06,2.9302e-06,2.9302e-06
