epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,728.322,0.40506,0.93959,0.89927,0.82579,0.88911,0.89801,0.84148,0.38174,0.72498,0.85193,0.00010811,0.00010811,0.00010811
96,736.048,0.3643,0.82002,0.87718,0.86415,0.85949,0.90401,0.8486,0.36974,0.72222,0.84552,0.000106592,0.000106592,0.000106592
97,743.631,0.38144,0.84407,0.87881,0.87916,0.85464,0.90028,0.8399,0.37046,0.71493,0.84681,0.000105072,0.000105072,0.000105072
98,751.256,0.37334,0.84,0.879,0.86674,0.85789,0.90785,0.85558,0.37239,0.70106,0.84878,0.00010355,0.00010355,0.00010355
99,758.853,0.37393,0.80213,0.87983,0.84591,0.85501,0.8957,0.84036,0.3724,0.71928,0.84868,0.000102027,0.000102027,0.000102027
100,766.522,0.37552,0.83366,0.87878,0.82954,0.87761,0.89815,0.8445,0.37798,0.72664,0.85301,0.000100504,0.000100504,0.000100504
101,774.394,0.37933,0.82037,0.8843,0.7891,0.88817,0.90008,0.84916,0.37336,0.72909,0.84598,9.898e-05,9.898e-05,9.898e-05
102,781.935,0.3664,0.80348,0.87204,0.8724,0.83844,0.90662,0.84992,0.37939,0.73874,0.84618,9.74561e-05,9.74561e-05,9.74561e-05
103,789.495,0.36769,0.81994,0.87799,0.77095,0.91131,0.89438,0.84169,0.37352,0.74433,0.84237,9.59325e-05,9.59325e-05,9.59325e-05
104,797.192,0.36191,0.80541,0.87692,0.83935,0.86951,0.88667,0.83549,0.37121,0.7407,0.84131,9.44097e-05,9.44097e-05,9.44097e-05
105,804.699,0.3659,0.81169,0.8726,0.86862,0.84451,0.89166,0.83899,0.37,0.71549,0.84343,9.28881e-05,9.28881e-05,9.28881e-05
106,812.359,0.37336,0.82644,0.8787,0.83747,0.87638,0.89963,0.8473,0.37285,0.71277,0.84439,9.13679e-05,9.13679e-05,9.13679e-05
107,819.917,0.35986,0.82073,0.87132,0.8601,0.85487,0.89976,0.84485,0.36815,0.72322,0.84426,8.98496e-05,8.98496e-05,8.98496e-05
