epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,660.969,0.38455,0.91454,0.89221,0.81309,0.85308,0.85932,0.80556,0.37532,0.79413,0.85267,0.000120144,0.000120144,0.000120144
88,670.294,0.3441,0.87547,0.86869,0.82425,0.82801,0.85713,0.79985,0.37209,0.80026,0.85279,0.000118654,0.000118654,0.000118654
89,678.579,0.37244,0.92586,0.89302,0.80729,0.83825,0.86692,0.81314,0.37048,0.79404,0.85148,0.00011716,0.00011716,0.00011716
90,687.297,0.35471,0.84818,0.87342,0.80585,0.8366,0.8587,0.79705,0.38357,0.82266,0.85532,0.000115661,0.000115661,0.000115661
91,695.478,0.35974,0.88099,0.8775,0.76102,0.8649,0.85358,0.79158,0.38168,0.81555,0.85911,0.000114157,0.000114157,0.000114157
92,704.76,0.38062,0.92394,0.88656,0.76646,0.87181,0.86205,0.80581,0.37116,0.80956,0.85092,0.00011265,0.00011265,0.00011265
93,713.264,0.37585,0.92221,0.88916,0.80061,0.85407,0.87089,0.81573,0.37003,0.82669,0.84862,0.00011114,0.00011114,0.00011114
94,721.482,0.34565,0.8134,0.86357,0.79903,0.8445,0.86183,0.80329,0.3728,0.83791,0.84955,0.000109626,0.000109626,0.000109626
95,729.621,0.38399,0.92507,0.89047,0.79662,0.85647,0.85971,0.80163,0.37126,0.80694,0.84799,0.00010811,0.00010811,0.00010811
96,737.826,0.35222,0.8049,0.86993,0.80303,0.8567,0.86345,0.80684,0.37161,0.81839,0.84809,0.000106592,0.000106592,0.000106592
97,745.855,0.3535,0.85945,0.86925,0.79766,0.85282,0.86011,0.803,0.36978,0.81308,0.84568,0.000105072,0.000105072,0.000105072
98,753.968,0.34544,0.83825,0.87165,0.80648,0.85267,0.85916,0.80161,0.37433,0.80073,0.85055,0.00010355,0.00010355,0.00010355
99,762.184,0.34652,0.81619,0.86816,0.78931,0.85859,0.85655,0.80454,0.36774,0.80677,0.84574,0.000102027,0.000102027,0.000102027
100,770.614,0.35818,0.82937,0.88199,0.82083,0.84493,0.86244,0.80824,0.36494,0.82146,0.84573,0.000100504,0.000100504,0.000100504
101,778.794,0.3676,0.85177,0.87841,0.81303,0.86169,0.86405,0.8135,0.36449,0.78815,0.84755,9.898e-05,9.898e-05,9.898e-05
102,786.792,0.33989,0.79277,0.87327,0.78951,0.8598,0.86483,0.8105,0.36923,0.77453,0.84727,9.74561e-05,9.74561e-05,9.74561e-05
103,794.849,0.35084,0.79955,0.87885,0.7951,0.86099,0.86041,0.80729,0.36637,0.79605,0.84531,9.59325e-05,9.59325e-05,9.59325e-05
